	1-MS515F	2-MS515F	3-MS515F	38-MS515F	4-MS515F	40-MS515F	41-MS515F	42-MS515F	44-MS515F	46-MS515F	47-MS515F	48-MS515F	5-MS515F	50-MS515F	52-MS515F	53-MS515F	54-MS515F	56-MS515F	58-MS515F	59-MS515F	60-MS515F	62-MS515F	64-MS515F	65-MS515F	66-MS515F
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus fuchuensis	0.0751701625941	0	0.0109090342388	0.0252707581227	0.00263657456233	0.0438830802106	0	0.0115734043169	0.000988601425563	0	0	0	0	0.00518275696757	0.00383538526445	0.00603937673632	0	0	0	0	0	0.379922304177	0	0.0224246671338	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus gasseri	0	0	0	0	0.00131828728116	0	0	0	0	0	0	0	0	0	0.00287653894834	0	0	0.00487614589429	0	0.128541646413	0	0.00171136173053	0	0.00981079187106	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus reuteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00518275696757	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus ruminis	0.00205945650943	0.0573278075697	0	0	0	0.00190796000916	0	0	7.2474370508	0.00764607832643	0.058813354091	0.0507571271466	0.00425393134155	0	0	0	0	0	0	0	0	0.0119795321137	0.00395757479816	0.570427470217	0.00871257224174
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus sp	0	0	0	0	0	0	0	0	0	0	0	0	0.350240347121	0.0103655139351	0	0	0	0	0	0	0.00273575356332	0.660585627984	10.9070761437	0.3728100911	2.45984956292
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Leuconostocaceae ; Leuconostoc ; Leuconostoc mesenteroides	0.00617836952828	0	0.00311686692537	0	0.00263657456233	0	0.00498448578798	0	0	0	0	0	0	0	0	0.00362362604179	0	0	0.0119367353029	0.0032405457079	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Leuconostocaceae ; Weissella ; Weissella confusa	0	0.0155262812168	0	0	0	0	0	0	0.00197720285113	0.00764607832643	0.0155682407888	0	0	0.00518275696757	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Leuconostocaceae ; Weissella ; Weissella viridescens	0.0617836952828	0	0	0.0120336943442	0	0.0438830802106	0.0947052299717	0.0173601064753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Lactococcus ; Lactococcus lactis	0.0350107606603	0	0.0514283042685	0.00601684717208	0.0184560219363	0.0343432801648	0.013707335917	0	0	0.00305843133057	0	0	0.0297775193908	0.00647844620946	0.144785793733	0.0531465152796	0.00562480313189	0	0.238734706058	0.0108018190263	0	0	0.0178090865917	0.00840925017519	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus anginosus	0.0195648368396	0.00238865864874	0.00155843346268	0.0192539109507	0.00527314912466	0.00572388002747	0.00872285012897	0.00578670215844	0.00296580427669	0.00152921566529	0.00172980453209	0	0.0028359542277	0.00647844620946	0	0.00241575069453	0	0.000975229178857	0	0.00540090951316	0	0	0.00197878739908	0.0042046250876	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus mutans	0	0	0.00311686692537	0	0	0	0	0	0	0	0	0	0.00425393134155	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus sp	0.255372607169	0.0501618316235	0.331946327552	0.028880866426	0.424488504535	0.083950240403	0.189410459943	0.0173601064753	0.00988601425563	0.0152921566529	0.0415153087701	0.00338380847644	1.7710534152	11.2284429702	0.050818854754	0.272979828482	0.0224992125276	0.0516871464794	0.131304088332	0.327295116498	0.0232539052882	0.041928362398	0.328478708248	1.21513665032	0.0435628612087
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04794050195	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0	0	0.0093506007761	0	0	0	0	0	0	0	0	0	0	0.00518275696757	0.00287653894834	0.0241575069453	0.00674976375827	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Christensenellaceae ; Christensenella ; Christensenella minuta	0.00514864127357	0	0.00467530038805	0	0	0	0	0.00144667553961	0	0	0	0	0	0	0.00191769263222	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium moniliforme	0	0	0	0	0	0	0	0	0	0.00152921566529	0	0	0	2.35945010949	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium paraputrificum	0	0	0	0	0.00131828728116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00216036380526	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26043353762	0	0	0	0.0117027501463	0	0.00108018190263	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium sp	0.279056357027	0.88858101733	1.0566178877	0.163658243081	0.897753638473	0.0686865603297	0.462311056836	0.0983739366935	0.346010498947	8.01461930176	0.873551288704	1.00160730903	0.718914396722	0.325217999715	1.82276684693	1.05447517816	0.479233226837	0.216500877706	2.50074604596	1.31026064789	0.374798238175	0.138620300173	0.833069495013	0.540995094604	0.174251444835
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Unclassified ; Unclassified	0.0154459238207	0	0.0701295058207	0.00601684717208	0.0408669057161	0.00763184003663	0.0236763074929	0.00434002661883	0	0	0	0	0.0113438169108	0.0155482709027	0.0230123115867	0.0845512743085	0.0101246456374	0.00780183343086	0.0119367353029	0.0540090951316	0.0068393839083	0.00342272346106	0.00395757479816	0.0042046250876	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiales Family XIII Incertae Sedis ; Anaerovorax ; Anaerovorax sp	0.0350107606603	0.090769028652	0.0249349354029	0.0240673886883	0.0461400548408	0	0.0211840645989	0.0115734043169	0.0207606299368	0.0244674506446	0.0674623767514	0.00338380847644	0.0141797711385	0.00906982469325	0.00862961684501	0.0253653822925	0.00337488187913	0.00390091671543	0	0.0259243656632	0	0.00513408519159	0	0.0224246671338	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiales Family XIII Incertae Sedis ; Mogibacterium ; Mogibacterium sp	0.00411891301885	0.00238865864874	0.00467530038805	0	0.00395486184349	0	0	0	0	0	0	0	0	0	0	0.00241575069453	0	0	0	0	0	0	0	0.00280308339173	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Alkalibacter ; Alkalibacter sp	0.0102972825471	0.00238865864874	0	0.00240673886883	0	0	0.00498448578798	0.00434002661883	0.00197720285113	0.00305843133057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Anaerofustis ; Anaerofustis sp	0.00411891301885	0	0	0	0	0.00953980004579	0	0.00289335107922	0	0.0367011759668	0.00691921812835	0.0287623720497	0.0028359542277	0	0	0.00241575069453	0	0	0	0	0.00410363034498	0	0	0	0.00290419074725
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Eubacterium ; Eubacterium coprostanoligenes	0	0	0	0	0.320343809323	0	0	0	0	0	0	0	0	0	0	0	0	0.027306417008	0.0596836765145	0.489322401892	0.0383005498865	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Eubacterium ; Eubacterium eligens	0.41498048665	0.475343071098	1.46336902146	0.152827918171	0.199061379456	0.171716400824	0.629291330733	0.565650135988	0.20266329224	0.191151958161	1.01020584674	0.135352339058	0.282177445656	0.423690382099	0.229164269551	2.19350163063	0.58385456509	0.113126584747	0.0954938824232	0.408308759195	0.419938171969	0.0795783204696	0.0435333227798	0.351786965662	0.188772398571
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Eubacterium ; Eubacterium hallii	0.0123567390566	0.0895746993276	0.0654542054327	0.120336943442	0.0672326513394	0.00572388002747	0.0872285012897	0.271975001447	0.510118335591	0.0489349012891	0.337311883757	0.267320869639	0.0382853820739	1.24386167222	0.0220534652706	0.486773764947	0.211492597759	0.184318314804	0.0238734706058	0.204154379598	0.175088228052	0.0539078945117	0.023745448789	0.0967063770147	0.589550721691
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Eubacterium ; Eubacterium ramulus	0.77332591929	0.24603184082	0.97557934764	0.197352587244	0.313752372917	0.0190796000916	0.4772645142	0.134540825184	0.0523958755549	0.0259966663098	0.160871821484	0.121817105152	1.21095245523	0.7670480312	0.20711080428	0.712646454886	0.784097556586	0.14530914765	0.32826022083	0.260323838534	0.359751593576	0.268683791693	0.373990818426	0.761037140855	1.67571806116
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Eubacterium ; Eubacterium sp	0.891744668582	0.00119432932437	0.0171427680895	0.718411552347	1.90097025944	0.217507441044	0.570723622724	0.870898674845	0.00395440570225	0.00152921566529	0.0155682407888	0.00507571271466	5.41383662068	0.261729226862	0.00287653894834	0.0833433989612	0.0528731494398	0.959625511995	0.244703073709	1.48957084373	4.09405520751	1.30833604299	1.0843754947	4.05886475123	1.67571806116
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Agathobacter ; Agathobacter rectalis	34.8954310957	1.8822630152	3.84777221937	11.623345367	29.2672959291	22.6875524689	40.7868010816	15.6718361206	0.22737832788	0.178918232838	2.14495761979	1.7528127908	5.92572635878	0.802031640731	0.208069650596	2.90614808552	0.575979840706	18.8901891945	6.37421665175	32.6322952785	31.5569173529	0.770112778738	0.734130125059	5.56131744919	3.94389103476
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Anaerostipes ; Anaerostipes hadrus	0.028832391132	0.315302941633	2.2425857528	0.0469314079422	0.216199114111	0	0.0286607932809	0.0376135640299	0.159164829516	0.0810484302601	0.254281266217	0.328229422215	1.32439062434	8.44789385714	0.589690484409	1.91327455007	0.444359447419	0.0692412716988	0.053715308863	0.185791287253	0.0629223319563	1.48717334383	0.162260566725	0.325157673441	0.360119652659
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Anaerostipes ; Anaerostipes sp	0	0.00238865864874	0.00779216731342	0	0	0	0	0.00289335107922	0	0	0	0.00169190423822	0.0155977482523	0.0298008525635	0	0.00362362604179	0.00112496062638	0	0	0.00108018190263	0	0.0179692981706	0	0.00280308339173	0.00290419074725
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Blautia ; Blautia hansenii	0	0.00119432932437	0	0	0	0	0	0	0	0	0.00172980453209	0	0	0.00259137848378	0.24162927166	0.00241575069453	0.00787472438465	0	0.0298418382572	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Blautia ; Blautia hydrogenotrophica	0	0.00238865864874	0.00467530038805	0	0	0	0	0	0.00296580427669	0	0	0.00169190423822	0.00141797711385	0	0.00191769263222	0	0	0.000975229178857	0	0.00216036380526	0	0	0	0	0.00290419074725
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Blautia ; Blautia luti	0.0123567390566	0.0322468917579	0.0171427680895	0.00240673886883	0.0105462982493	0.00381592001832	0.00747672868198	0.00578670215844	0.00296580427669	0.0825776459254	0.0224874589171	0.0219947550969	0.0269415651631	0.00129568924189	0.0163003873739	0.00845512743085	0.00112496062638	0.00390091671543	0.0119367353029	0.00216036380526	0.0123108910349	0	0.0178090865917	0.0224246671338	0.00290419074725
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Blautia ; Blautia obeum	0.739344886884	0.6616584457	2.49349354029	0.419975932611	1.59380932293	0.347248721667	0.422435170532	0.420982582027	0.458711061461	0.330310583702	0.695381421899	0.382370357838	0.6040582505	1.45894608637	0.977064396119	2.64162338447	0.487107951222	0.818217281061	1.4503133393	1.3135011936	0.344704948978	0.334571218318	0.482824125376	0.59985984583	0.455957947318
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Blautia ; Blautia sp	10.211815102	13.6213259444	13.8451228825	6.15162454874	9.1541868804	3.99145233916	5.45801193784	6.56501359875	8.87269779443	3.34745309131	11.7471025774	12.5099399374	10.5440778186	4.60876663341	2.83914394201	8.48532431453	1.02596409126	5.02633118783	5.66994926887	6.47785087009	3.39780592564	1.83800249859	5.43770777268	7.89208128942	11.5354456481
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Blautia ; Ruminococcus gnavus	0.00411891301885	0.0107489639193	0.034285536179	0.00120336943442	0	0	0.00623060723498	0	0.00790881140451	0.00152921566529	0.019027849853	0.0169190423822	0	0.0142525816608	0.00479423158056	0.0543543906269	0.0281240156595	0	0	0	0	0	0	0.00560616678346	0.00871257224174
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Coprococcus ; Coprococcus sp	1.18830640594	1.68042135939	5.50594542366	0.689530685921	1.26028264079	0.705945203389	0.776333661479	1.34251490076	1.06175793105	0.764607832643	1.16761805916	1.48887572963	1.14288955376	1.94353386284	1.91385724696	5.69030076096	2.11042613509	0.815291593524	2.03521336914	0.745325512816	1.38018767269	0.569883456266	1.54345417128	0.730203223546	0.71733511457
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Dorea ; Dorea sp	3.23540617631	0.542225513263	2.58388268113	1.13477737665	2.78026787598	1.875524689	3.09785791723	2.8051038713	0.20266329224	0.363953328338	0.634838263276	1.44150241096	3.52083717369	2.47217507353	12.2770682315	2.57760599106	0.698600548981	1.31558416228	16.8606386153	2.26082072221	1.48004267776	0.84027860969	21.7706189647	3.44498948844	4.74835187175
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Eisenbergiella ; Eisenbergiella sp	0	0.00238865864874	0.0155843346268	0	0	0	0	0.00289335107922	0	0	0	0	0	0.00388706772568	0.00191769263222	0.00483150138906	0.00674976375827	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Fusicatenibacter ; Fusicatenibacter saccharivorans	4.5771420922	4.57905862963	6.21035734879	3.46209386282	1.26951065176	2.28001221094	3.88789891463	8.84497424918	1.57681927377	1.44663801936	5.97128524477	4.95389560951	2.58780823278	2.4682880058	2.25424768918	7.06244715545	0.852720154795	1.13224107665	1.06236944196	1.763937047	5.43183869997	0.439819964746	0.999287636536	3.08058864751	3.40371155577
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Herbinix ; Herbinix sp	0	0	0	0	0	0	0	0	0	0	0.00172980453209	0.00338380847644	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Hespellia ; Hespellia porcina	0	0.102712321896	0	0	0	0	0	0	0.0286694413413	0.0152921566529	0.185089084933	0.0203028508586	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnobacterium ; Lachnobacterium sp	0	0	0	0	0	0	0	0	0	0	0	0	0.0113438169108	0	0	0	0	0	0	0	0	0	0.00593636219725	0.0182200420463	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnoclostridium ; Clostridium asparagiforme	0.00514864127357	0.0035829879731	0.00623373385073	0.00120336943442	0	0	0.00996897157597	0.00144667553961	0	0.00917529399171	0	0.00169190423822	0	0.00388706772568	0.0268476968511	0.00845512743085	0.00449984250551	0	0	0.00108018190263	0.00136787678166	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnoclostridium ; Clostridium clostridioforme	0.00617836952828	0.00238865864874	0.0140259011641	0	0.00131828728116	0.00190796000916	0.014953457364	0.00289335107922	0	0.010704509657	0.0103788271925	0.00338380847644	0.00992583979695	0.00518275696757	0.0239711579028	0.022949631598	0.00337488187913	0	0	0.00432072761053	0.00273575356332	0	0	0.00981079187106	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnoclostridium ; Clostridium oroticum	0	0	0.00311686692537	0	0	0	0	0	0	0	0	0	0	0.00259137848378	0.00191769263222	0	0	0	0	0	0	0	0.00197878739908	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnoclostridium ; Clostridium saccharolyticum	0.0298621193867	0.00836030527058	0.0140259011641	0.00240673886883	0.00131828728116	0.00763184003663	0.011215093023	0.0188067820149	0.00790881140451	0.010704509657	0	0	0	0.00518275696757	0.0210946189545	0.00724725208358	0.00112496062638	0	0.0358102059087	0.00108018190263	0	0	0	0.00280308339173	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnoclostridium ; Clostridium scindens	0	0	0.00155843346268	0	0	0.00381592001832	0	0	0	0.00458764699586	0	0	0	0	0.0536953937023	0	0.00224992125276	0	0	0	0	0	0	0.00140154169587	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnoclostridium ; Clostridium symbiosum	0	0	0	0.00240673886883	0.00131828728116	0	0	0	0	0	0	0	0	0	0.00671192421279	0	0	0	0.00596836765145	0	0	0.00256704259579	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnoclostridium ; Eubacterium contortum	0.00617836952828	0.00597164662184	0.00623373385073	0	0	0.00190796000916	0.00373836434099	0.00144667553961	0.00197720285113	0	0.00172980453209	0	0	0	0.00287653894834	0.00966300277811	0.00112496062638	0	0	0	0	0.000855680865264	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnospira ; Lachnospira sp	0.130775488349	0.0370242090554	0.607789050446	0.0854392298436	0.301887787387	0.0667786003205	0.275392839786	0.244488166194	0.015817622809	0.0122337253223	0.0640027676873	0.0406057017173	0	0.0660801513365	0.174510029532	0.721101582317	0.589479368222	0.171640335479	0.0656520441659	0.954880801927	2.89305939321	0.000855680865264	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Lachnotalea ; Lachnotalea glycerini	0	0	0	0	0.00395486184349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00432072761053	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Oribacterium ; Oribacterium sinus	0	0	0	0	0	0	0	0	0	0	0	0	0.00141797711385	0	0	0	0	0	0	0.0032405457079	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Roseburia ; Roseburia sp	0.555023529291	2.5976662805	1.86388642137	0.501805054152	1.63599451592	0.137373120659	0.458572692495	0.448469417279	0.669283165106	0.646858226416	2.03079052067	2.25023263683	0.842278405627	0.809805776183	0.526406627546	1.3262471313	0.411735589254	0.734347571679	0.519247985676	1.22060554997	1.5963122042	0.220765663238	0.144451480133	0.622284512964	0.691197397845
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Sellimonas ; Sellimonas intestinalis	0	0.0238865864874	0	0	0	0.00763184003663	0	0	0.0108746156812	1.97880507088	0.0432451133022	0.116741392437	0	0.00388706772568	0.0076707705289	0.00362362604179	0.00449984250551	0	0.0179051029543	0.0032405457079	0.00273575356332	0	0.00197878739908	0.00140154169587	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Syntrophococcus ; Syntrophococcus sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042046250876	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Lachnospiraceae ; Unclassified ; Unclassified	5.97139414908	11.4404805981	6.5859398133	3.70397111913	6.58089010757	1.96519880943	7.27485700756	4.83623632892	2.64253161053	3.24499564174	12.4148071268	4.41079434904	9.3884264708	1.80748649244	3.36459172324	6.71820268148	2.04855330063	2.14745465184	3.921217547	5.77897317908	5.85588050228	3.14548286071	2.71093873674	8.87876664331	4.2226933465
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Oscillospiraceae ; Oscillibacter ; Oscillibacter sp	0.0205945650943	0.0334412210823	0.0171427680895	0.00842358604091	0.0474583421219	0.106845760513	0.0249224289399	0.0144667553961	0.00988601425563	0.0978698025783	0.0709219858156	0.0270704678115	0.0652269472371	0.011661203177	0.0987611705596	0.00724725208358	0.0168744093957	0.020479812756	0.113398985377	0.0637307322553	0.0191502749432	0.000855680865264	0.0277030235871	0.0224246671338	0.00871257224174
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Peptostreptococcaceae ; Intestinibacter ; Intestinibacter bartlettii	0	0.090769028652	0.0950644412237	0	0.0131828728116	0	0	0	0.0128518185323	0	0.0224874589171	0.00676761695288	0	0.0323922310473	0.0076707705289	0.0241575069453	0	0.00195045835771	0	0.0032405457079	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Acetivibrio ; Acetivibrio sp	0	0.0692711008133	0	0	0.00922801096815	0	0	0	0.015817622809	0.0397596072974	0.11589690365	0.0101514254293	0	0	0	0	0	0.00292568753657	0	0.00432072761053	0.00273575356332	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Anaerotruncus ; Anaerotruncus colihominis	0.00926755429242	0.00119432932437	0.0124674677015	0.00240673886883	0.00527314912466	0	0.00498448578798	0.00289335107922	0.00197720285113	0.00305843133057	0.00172980453209	0	0	0	0	0.00241575069453	0	0	0	0.00972163712369	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Anaerotruncus ; Anaerotruncus sp	0.00205945650943	0.0107489639193	0.00467530038805	0.00240673886883	0.0145011600928	0	0.00249224289399	0	0.000988601425563	0.00917529399171	0.00172980453209	0.00169190423822	0	0	0	0.00241575069453	0	0.00390091671543	0	0.0248441837605	0.0123108910349	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Candidatus Soleaferrea ; Candidatus Soleaferrea massiliensis	0.00205945650943	0.00716597594621	0.00467530038805	0	0.00922801096815	0	0	0	0.00395440570225	0.0137629409876	0.00691921812835	0	0.0028359542277	0	0	0	0.00224992125276	0	0	0.00108018190263	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Caproiciproducens ; Caproiciproducens galactitolivorans	0.007208097783	0	0	0.00240673886883	0	0	0.01246121447	0.00144667553961	0	0	0	0	0.0028359542277	0	0	0	0	0.000975229178857	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Faecalibacterium ; Faecalibacterium prausnitzii	5.65526757489	16.0040129465	12.819673664	3.31889290012	6.92232651339	1.32030832634	2.84364914205	6.31329205486	6.14218065702	5.13051855703	9.69382459782	14.5182302682	8.43838180452	6.35535573148	3.05680205577	8.45875105689	6.6743913963	4.640140433	4.76275738585	5.50460697581	8.32626596996	5.49175979327	2.61002057939	3.62298528381	2.73284349316
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Gemmiger ; Gemmiger formicilis	1.803054174	0.182732386628	2.36258512943	1.6678700361	2.09739506433	1.37945508662	1.0180812222	2.30021410798	0.176959655176	0.140687841206	0.311364815776	5.6881820489	1.22938615771	5.01172598764	1.51497717946	2.85662519628	9.33379831706	2.21377023601	1.17576842734	1.81686596023	5.64522747791	2.51655742474	0.789536172234	0.253679046952	1.81511921703
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Hydrogenoanaerobacterium ; Hydrogenoanaerobacterium saccharovorans	0	0.0035829879731	0	0	0	0	0	0.00289335107922	0	0	0.00691921812835	0	0	0	0	0.00241575069453	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Oscillospira ; Oscillospira sp	0.0247134781131	0.0298582331092	0.06389577197	0.0072202166065	0.0197743092175	0.0286194001374	0.013707335917	0.0245934841734	0.0118632171068	0.0137629409876	0.0121086317246	0.0084595211911	0.0028359542277	0.0155482709027	0.0134238484256	0.041067761807	0.00899968501102	0.000975229178857	0.0119367353029	0.00216036380526	0.00547150712664	0	0.00197878739908	0.0042046250876	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Papillibacter ; Papillibacter sp	0.00102972825471	0.0107489639193	0	0	0	0	0.00249224289399	0	0	0	0.00691921812835	0	0	0	0	0.00483150138906	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminiclostridium ; Clostridium leptum	0.0123567390566	0.00836030527058	0.00779216731342	0	0.0131828728116	0.00572388002747	0.00373836434099	0	0.00197720285113	0	0.00345960906418	0.00338380847644	0.0170157253662	0	0.000958846316112	0.00362362604179	0.00112496062638	0.00195045835771	0	0.00540090951316	0.00273575356332	0.000855680865264	0	0.00700770847933	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminiclostridium ; Clostridium methylpentosum	0.0133864673113	0.0322468917579	0.0420777034924	0	0.0316388947479	0	0.016199578811	0.00723337769805	0.0108746156812	0.0168213723181	0.0311364815776	0.0135352339058	0.0155977482523	0.0388706772568	0.00958846316112	0.0326126343761	0.0866219682311	0.0117027501463	0	0.0453676399106	0.0123108910349	0	0.00395757479816	0.0126138752628	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminococcus ; Ruminococcus bromii	2.03165384655	5.49510922142	9.52826219085	0.995186522262	8.84438936933	0.887201404259	1.63117297412	0.619177130953	3.17439917748	0.920587830502	2.85071786888	0.752897386008	0.747273938999	3.16018606098	1.24074713305	7.42480975963	1.21158259461	2.46342890579	1.0325276037	6.83107035225	1.20646732142	0.237023599678	0.0573848345734	0.375613174492	0.0609880056922
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminococcus ; Ruminococcus callidus	0	0.0119432932437	2.19115744853	0.00240673886883	0.24915629614	0	0	0	0	0	0.00345960906418	0	0.00141797711385	0.532528278418	0.25409427377	2.31912066675	0.181118660847	0.19602106495	0.131304088332	0.620024412111	0.0738653462096	0	0	0	0
